decision_point,trump,our_score,their_score,bidding_meld,defending_meld,hand,meld_total,ace_count,trump_length,longest_side_suit,has_run,has_pinochle,has_around,bid,score_diff,partner_has_bid,partner_has_passed,p_make,ev_take,ev_defend,ev_play_on,ev_fold,verdict_bid,verdict_fold
bid,S,-360,560,,,10C_2 10S_2 9H_1 9S_1 9S_2 AH_2 AS_2 JC_2 JD_1 JS_2 KS_1 QS_2,210,2,7,2,1,1,0,340,-920,1,0,1.0,364.2667,62.9333,,,1,
bid,D,560,-360,,,10D_2 10H_1 9D_1 9D_2 AC_1 AD_2 JD_2 JH_1 KD_2 KH_2 QH_1 QH_2,40,2,6,5,0,0,0,350,920,1,0,0.4467,-97.4667,38.0667,,,0,
bid,S,-360,560,,,10H_2 10S_1 9C_1 AD_1 AH_1 AS_1 JC_1 KC_1 KD_1 KS_2 QC_1 QS_1,60,3,4,4,0,0,0,350,-920,1,0,0.6267,-14.2,211.2,,,0,
bid,C,560,-360,,,10C_1 10D_1 9C_2 9H_2 AC_2 JH_2 JS_1 KC_2 KH_1 QC_2 QD_1 QD_2,50,1,5,3,0,0,0,350,920,1,1,0.5133,-96.3333,27.7333,,,0,
fold,S,-360,560,230,40,10H_2 10S_2 9H_1 9S_1 9S_2 AS_1 AS_2 JD_1 JS_2 KS_1 QS_1 QS_2,210,2,9,2,1,1,0,340,-920,0,0,1.0,,,352.0,-380.0,,0
bid,S,600,120,,,10S_1 10S_2 9C_2 9H_2 AC_2 AH_1 AS_1 JC_1 JH_1 KD_1 KH_2 QC_1,0,3,3,4,0,0,0,300,480,0,0,0.4133,-199.8667,-123.0667,,,0,
bid,D,120,600,,,10D_2 10H_1 9C_1 9S_2 AD_2 AS_2 JC_2 JD_1 JD_2 JS_1 QD_2 QH_1,0,2,5,3,0,0,0,300,-480,0,0,0.68,46.4,-14.2667,,,1,
bid,D,600,120,,,10C_1 10D_1 9D_2 9S_1 AC_1 AD_1 AH_2 JH_2 KH_1 KS_2 QC_2 QD_1,10,3,4,3,0,0,0,310,480,0,1,0.4733,-123.8,18.9333,,,0,
bid,S,120,600,,,10C_2 10H_2 9D_1 9H_1 JS_2 KC_1 KC_2 KD_2 KS_1 QH_2 QS_1 QS_2,40,0,4,3,0,0,0,310,-480,1,0,0.3333,-256.2667,-24.1333,,,0,
fold,D,120,600,310,10,10C_2 10D_2 9C_1 9S_2 AD_2 JC_2 JD_1 JD_2 QD_2 QH_1 QS_1 QS_2,300,1,5,3,0,1,0,300,-480,0,0,1.0,,,330.9333,-310.0,,0
bid,H,490,800,,,10H_2 9D_1 9D_2 AH_2 JH_2 KC_1 KH_1 KS_2 QC_2 QD_1 QH_1 QH_2,170,1,6,3,1,0,0,300,-310,0,0,0.9933,266.7333,-44.8,,,1,
bid,H,800,490,,,10C_2 9C_1 9C_2 9H_1 9H_2 AH_1 AS_2 JS_1 JS_2 KC_2 KD_2 QS_2,20,2,3,4,0,0,0,310,310,0,0,0.2467,-303.5333,-94.2667,,,0,
bid,C,490,800,,,10C_1 10D_1 10D_2 9S_1 9S_2 AC_1 AC_2 JC_2 JD_1 JH_1 KH_2 QS_1,40,2,4,3,0,1,0,310,-310,1,0,0.4267,-165.6,50.8,,,0,
bid,D,800,490,,,10H_1 10S_1 10S_2 AD_1 AD_2 AS_1 JC_1 JD_2 KD_1 KS_1 QC_1 QD_2,40,3,5,4,0,0,0,310,310,0,1,0.8867,237.8,87.9333,,,1,
bid,H,490,800,,,10H_2 9D_1 9D_2 AH_2 JH_2 KC_1 KH_1 KS_2 QC_2 QD_1 QH_1 QH_2,170,1,6,3,1,0,0,320,-310,0,1,0.9933,274.8667,-81.7333,,,1,
bid,D,800,490,,,10H_1 10S_1 10S_2 AD_1 AD_2 AS_1 JC_1 JD_2 KD_1 KS_1 QC_1 QD_2,40,3,5,4,0,0,0,330,310,0,1,0.86,219.8667,89.1333,,,1,
bid,H,490,800,,,10H_2 9D_1 9D_2 AH_2 JH_2 KC_1 KH_1 KS_2 QC_2 QD_1 QH_1 QH_2,170,1,6,3,1,0,0,340,-310,0,1,0.9533,243.8,-22.0667,,,1,
bid,D,800,490,,,10H_1 10S_1 10S_2 AD_1 AD_2 AS_1 JC_1 JD_2 KD_1 KS_1 QC_1 QD_2,40,3,5,4,0,0,0,350,310,0,1,0.7867,186.0667,144.2667,,,1,
fold,H,490,800,310,40,10H_2 AH_2 JD_1 JH_2 KC_1 KH_1 KH_2 QC_2 QD_1 QH_1 QH_2 QS_1,310,1,7,2,1,1,1,340,-310,0,0,1.0,,,370.4,-380.0,,0
bid,S,910,980,,,10S_2 9C_1 9D_1 AD_1 AD_2 AS_1 AS_2 JC_2 JH_2 JS_1 QH_1 QS_1,0,4,5,3,0,0,0,300,-70,0,0,0.6533,39.4,85.4,,,0,
bid,H,980,910,,,10C_1 10D_1 9H_2 9S_2 AH_1 JC_1 JD_2 KD_1 KH_1 KS_2 QH_2 QS_2,110,1,4,3,0,1,0,300,70,0,0,0.5933,-59.0667,15.4,,,0,
bid,C,910,980,,,10C_2 10S_1 9D_2 9S_1 AC_2 JD_1 JH_1 KC_1 KC_2 KH_2 KS_1 QC_1,40,1,5,3,0,0,0,300,-70,0,1,0.8333,152.6667,-64.3333,,,1,
bid,H,980,910,,,10D_2 10H_1 10H_2 9C_2 9H_1 AC_1 AH_2 JS_2 KD_2 QC_2 QD_1 QD_2,30,2,4,4,0,0,0,310,70,0,1,0.4,-180.6667,-44.0,,,0,
fold,C,910,980,220,110,10C_2 9D_2 9S_1 AC_2 AD_2 JC_2 JD_1 JH_1 KC_1 KC_2 QC_1 QS_1,190,2,6,3,1,1,0,300,-70,0,0,1.0,,,200.0,-410.0,,0
bid,C,0,0,,,AC_1 AC_2 AH_1 AH_2 JC_1 JD_1 KC_1 KC_2 KD_2 KH_1 QC_2 QS_2,80,4,6,3,0,1,0,300,0,0,0,0.9667,363.4667,114.5333,,,1,
bid,S,0,0,,,10C_1 10D_1 10H_2 10S_2 9D_2 AS_1 AS_2 JD_2 JS_1 KH_2 QD_2 QH_2,20,2,4,4,0,0,0,310,0,0,0,0.36,-179.3333,78.6667,,,0,
bid,D,0,0,,,10C_2 10H_1 9C_1 9H_2 9S_1 AD_2 JH_1 JH_2 JS_2 KS_2 QC_1 QH_1,0,1,1,5,0,0,0,310,0,1,0,0.0,-481.8,-166.6,,,0,
bid,D,0,0,,,10D_2 10S_1 9C_2 9D_1 9H_1 9S_2 AD_1 JC_2 KD_1 KS_1 QD_1 QS_1,70,1,5,4,0,0,0,310,0,0,1,0.6,-37.5333,-143.8,,,1,
fold,C,0,0,260,70,10C_2 10H_1 AC_1 AC_2 AH_2 JC_1 JD_1 KC_1 KC_2 QC_1 QC_2 QS_2,230,3,8,2,1,1,0,300,0,0,0,1.0,,,356.0,-370.0,,0
bid,C,110,470,,,10C_1 10D_2 10H_2 9C_1 9D_2 9S_2 JC_1 JD_1 JS_1 KC_2 QC_2 QD_1,50,0,5,4,0,0,0,300,-360,0,0,0.58,-72.3333,-199.8667,,,1,
bid,C,470,110,,,10D_1 10S_1 9H_1 9H_2 AC_1 AC_2 JD_2 JH_1 JS_2 KH_1 KS_1 QD_2,0,2,2,4,0,0,0,310,360,0,0,0.0467,-432.2,49.4,,,0,
bid,H,110,470,,,10C_2 10S_2 9D_1 AD_2 AH_1 AH_2 KD_2 KH_2 KS_2 QH_1 QH_2 QS_2,60,3,5,3,0,0,0,310,-360,1,0,0.8133,158.6,47.5333,,,1,
bid,S,470,110,,,10H_1 9C_2 9S_1 AD_1 AS_1 AS_2 JC_2 JH_2 KC_1 KD_1 QC_1 QS_1,30,3,4,4,0,0,0,310,360,0,1,0.3667,-193.6,65.6,,,0,
fold,C,110,470,130,50,10C_1 10C_2 9C_1 9D_2 9S_2 AH_1 JC_1 JD_1 JS_1 KC_2 QC_2 QS_2,90,1,6,3,0,1,0,300,-360,0,0,0.2867,,,-278.4667,-350.0,,0
bid,S,650,-190,,,10D_2 10S_1 9S_1 9S_2 AD_1 AH_1 AS_2 JC_1 JC_2 JS_1 KD_2 KH_1,20,3,5,3,0,0,0,300,840,0,0,0.4867,-108.8667,-48.6,,,0,
bid,D,-190,650,,,10C_2 10D_1 10S_2 9C_1 9D_1 AD_2 AH_2 AS_1 JD_2 JH_1 KD_1 QD_1,160,3,6,2,1,0,0,300,-840,0,0,1.0,326.6667,-74.6667,,,1,
bid,C,650,-190,,,10C_1 10H_2 9D_2 9H_1 9H_2 JH_2 JS_2 KC_1 KS_2 QC_1 QC_2 QH_1,40,0,4,5,0,0,0,310,840,0,1,0.5133,-138.0667,-116.3333,,,0,
bid,S,-190,650,,,10H_1 9C_2 AC_1 AC_2 JD_1 KC_2 KH_2 KS_1 QD_2 QH_2 QS_1 QS_2,100,2,3,4,0,1,0,310,-840,1,0,0.62,13.8667,225.3333,,,0,
fold,D,-190,650,480,30,10D_1 9C_1 9D_1 AD_2 AH_2 JD_1 JD_2 JH_1 KD_1 QD_1 QS_1 QS_2,460,2,7,2,1,1,0,300,-840,0,0,1.0,,,570.0,-330.0,,0
bid,D,470,750,,,10D_1 9D_2 9H_2 AD_1 JH_1 JS_1 KD_2 QC_2 QD_1 QD_2 QH_1 QS_1,110,1,6,3,0,0,1,300,-280,0,0,0.7267,101.0667,22.2667,,,1,
bid,S,750,470,,,10C_1 10H_1 10H_2 9C_2 9D_1 9S_2 AC_2 AH_2 AS_2 JS_2 KC_2 KD_1,10,3,3,4,0,0,0,310,280,0,0,0.1867,-363.9333,-90.9333,,,0,
bid,H,470,750,,,10C_2 9C_1 9H_1 AD_2 AH_1 JC_1 JD_1 JD_2 JH_2 KH_1 QH_2 QS_2,90,2,5,3,0,1,0,310,-280,1,0,0.9,304.0,-35.3333,,,1,
bid,C,750,470,,,10D_2 10S_1 10S_2 9S_1 AC_1 AS_1 JC_2 KC_1 KH_2 KS_1 KS_2 QC_1,40,2,4,6,0,0,0,310,280,0,1,0.7867,120.8667,-81.4667,,,1,
bid,D,470,750,,,10D_1 9D_2 9H_2 AD_1 JH_1 JS_1 KD_2 QC_2 QD_1 QD_2 QH_1 QS_1,110,1,6,3,0,0,1,320,-280,0,1,0.6133,5.0,42.4667,,,0,
bid,C,750,470,,,10D_2 10S_1 10S_2 9S_1 AC_1 AS_1 JC_2 KC_1 KH_2 KS_1 KS_2 QC_1,40,2,4,6,0,0,0,330,280,0,1,0.72,74.2,-32.2,,,1,
bid,D,470,750,,,10D_1 9D_2 9H_2 AD_1 JH_1 JS_1 KD_2 QC_2 QD_1 QD_2 QH_1 QS_1,110,1,6,3,0,0,1,340,-280,0,1,0.6333,37.3333,91.3333,,,0,
fold,C,750,470,160,150,10C_1 9S_1 AC_1 AC_2 AS_1 JC_2 KC_1 KC_2 KH_2 KS_1 KS_2 QC_1,150,3,7,4,1,0,0,330,280,0,0,0.8733,,,98.9333,-480.0,,0
bid,S,0,0,,,10C_1 10S_1 9C_1 9C_2 AH_1 AS_1 JS_1 KC_1 KC_2 QD_1 QH_2 QS_1,0,2,4,5,0,0,0,300,0,0,0,0.5933,-8.8,43.0,,,0,
bid,C,0,0,,,9S_2 AC_1 AC_2 JC_1 JC_2 JH_1 JS_2 KD_1 KD_2 KH_1 KS_2 QC_1,0,2,5,3,0,0,0,310,0,0,0,0.3133,-232.2,11.0667,,,0,
bid,D,0,0,,,10C_2 10D_2 9D_1 9S_1 AD_1 AD_2 AS_2 JD_1 JD_2 KH_2 KS_1 QC_2,10,3,6,3,0,0,0,310,0,1,0,0.74,145.5333,45.9333,,,1,
bid,H,0,0,,,10D_1 10H_1 10H_2 10S_2 9D_2 9H_1 9H_2 AH_2 JH_2 QD_2 QH_1 QS_2,20,1,7,3,0,0,0,310,0,0,1,0.7067,95.4667,-77.7333,,,1,
bid,S,0,0,,,10C_1 10S_1 9C_1 9C_2 AH_1 AS_1 JS_1 KC_1 KC_2 QD_1 QH_2 QS_1,0,2,4,5,0,0,0,320,0,0,1,0.4733,-104.2667,57.7333,,,0,
fold,H,0,0,190,0,10H_1 10H_2 9H_1 9H_2 AH_2 JH_1 JH_2 KD_1 KH_1 QD_2 QH_1 QS_2,190,1,9,2,1,0,0,310,0,0,0,1.0,,,340.6667,-310.0,,0
bid,C,360,80,,,10C_2 10D_2 10S_1 9C_1 9H_2 AC_2 JC_1 JS_1 KH_1 QD_1 QH_1 QS_1,30,1,4,3,0,0,0,300,280,0,0,0.2867,-273.2667,-77.6667,,,0,
bid,C,80,360,,,10C_1 10H_2 10S_2 9S_1 AH_1 JD_1 JD_2 JH_1 KC_2 KD_2 QC_1 QC_2,40,1,4,3,0,0,0,300,-280,0,0,0.54,-71.8,12.2667,,,0,
bid,C,360,80,,,10H_1 9C_2 9D_1 9D_2 9H_1 9S_2 AC_1 JC_2 JH_2 JS_2 KD_1 QH_2,10,1,3,4,0,0,0,300,280,0,1,0.1267,-408.1333,-145.6667,,,0,
fold,S,80,360,130,30,10D_1 10H_2 AD_1 AD_2 AS_1 AS_2 JD_1 JD_2 KS_1 KS_2 QD_2 QS_2,80,4,5,6,0,1,0,250,-280,0,0,0.9933,,,256.4,-280.0,,0
bid,S,430,420,,,10S_2 9C_1 9C_2 9S_1 9S_2 AD_2 AH_1 AH_2 JD_2 KC_1 QD_2 QH_1,20,3,3,3,0,0,0,300,10,0,0,0.1933,-318.0667,-52.8667,,,0,
bid,C,420,430,,,10C_2 10H_1 9D_1 AC_2 JC_2 JH_2 KD_1 KD_2 KH_1 QC_1 QD_1 QS_2,20,1,4,4,0,0,0,300,-10,0,0,0.6933,47.0,-18.4667,,,1,
bid,C,430,420,,,10D_1 10S_1 9H_2 AC_1 JC_1 JD_1 JH_1 JS_1 KC_2 KS_1 QC_2 QH_2,80,1,4,3,0,0,1,300,10,0,1,0.5667,-81.2667,-20.0667,,,0,
bid,S,420,430,,,10C_1 10D_2 10H_2 9D_2 9H_1 AD_1 AS_1 AS_2 JS_2 KH_2 KS_2 QS_1,40,3,5,3,0,0,0,310,-10,0,1,0.7333,68.8667,-28.6,,,1,
bid,C,430,420,,,10D_1 10S_1 9H_2 AC_1 JC_1 JD_1 JH_1 JS_1 KC_2 KS_1 QC_2 QH_2,80,1,4,3,0,0,1,320,10,0,1,0.5667,-75.0667,8.1333,,,0,
fold,S,420,430,60,80,10H_1 9D_2 9H_1 AC_2 AD_1 AS_1 AS_2 JS_2 KH_2 KS_2 QS_1 QS_2,40,4,6,3,0,0,0,310,-10,0,0,0.2067,,,-322.7333,-390.0,,0
bid,S,110,620,,,10D_1 10S_1 9D_2 9H_1 9S_1 AC_1 AC_2 AD_1 AS_1 JD_1 QC_1 QH_2,10,4,3,4,0,0,0,300,-510,0,0,0.5333,-106.4667,92.1333,,,0,
bid,H,620,110,,,9C_2 9S_2 AH_1 AS_2 JC_2 KC_1 KC_2 KD_1 KD_2 KH_1 QD_1 QH_1,60,2,3,4,0,0,0,300,510,0,0,0.4667,-166.5333,-51.1333,,,0,
bid,D,110,620,,,10C_2 10H_1 10H_2 10S_2 9D_1 AD_2 JD_2 JH_2 JS_1 JS_2 KS_1 QC_2,10,1,3,4,0,0,0,300,-510,0,1,0.12,-399.6667,-108.2,,,0,
fold,S,620,110,90,10,9C_1 9H_2 AH_1 AS_2 JC_1 JH_1 KC_1 KH_2 KS_2 QD_2 QS_1 QS_2,40,2,4,4,0,0,0,250,510,0,0,0.38,,,-163.1333,-260.0,,0
bid,S,370,260,,,10D_1 10H_1 9H_2 9S_1 AC_2 JC_2 JD_1 JH_1 KC_1 KS_1 QH_1 QS_1,90,1,3,4,0,1,0,300,110,0,0,0.3733,-240.7333,-54.1333,,,0,
bid,D,260,370,,,10S_1 10S_2 9D_2 9S_2 AC_1 AD_2 AH_2 AS_1 AS_2 JC_1 KH_2 KS_2,110,5,2,6,0,0,1,300,-110,0,0,0.86,78.6,82.9333,,,0,
bid,D,370,260,,,10C_2 10D_2 AD_1 AH_1 JD_2 JS_2 KC_2 KD_1 KH_1 QC_1 QD_2 QH_2,190,2,5,3,1,0,0,300,110,0,1,1.0,272.0667,16.6667,,,1,
bid,D,260,370,,,10C_1 10H_2 9C_1 9C_2 9D_1 9H_1 JH_2 JS_1 KD_2 QC_2 QD_1 QS_2,50,0,3,4,0,0,0,310,-110,0,1,0.1467,-414.7333,-92.8,,,0,
fold,D,370,260,290,160,10D_1 10D_2 AD_1 JD_1 JD_2 KC_2 KD_1 KH_1 QC_1 QD_2 QH_2 QS_1,290,1,7,2,1,1,1,300,110,0,0,1.0,,,225.8667,-460.0,,0
bid,H,490,840,,,10H_1 10S_1 9C_2 9D_2 9H_1 AH_1 AS_2 JD_1 JH_1 JS_1 QH_1 QS_1,50,2,5,4,0,1,0,300,-350,0,0,0.7733,129.1333,-81.9333,,,1,
bid,S,840,490,,,10D_1 10H_2 10S_2 9S_1 AD_1 AS_1 JC_1 JC_2 JD_2 KC_2 KH_1 QH_2,30,2,3,3,0,0,0,310,350,0,0,0.22,-305.7333,0.8,,,0,
bid,D,490,840,,,10D_2 9C_1 9H_2 9S_2 AC_1 JH_2 KC_1 KD_1 KD_2 KS_1 KS_2 QD_2,40,1,4,3,0,0,0,310,-350,1,0,0.4133,-193.4667,-22.7333,,,0,
bid,D,840,490,,,10C_1 10C_2 9D_1 AC_2 AD_2 AH_2 JS_2 KH_2 QC_1 QC_2 QD_1 QS_2,10,3,3,5,0,0,0,310,350,0,1,0.3067,-241.7333,-0.4667,,,0,
fold,H,490,840,80,40,10D_2 10H_1 9C_2 9D_2 9H_1 AC_1 AH_1 JD_1 JH_1 JH_2 QH_1 QS_1,50,2,6,3,0,1,0,300,-350,0,0,0.1133,,,-348.6667,-340.0,,1
bid,S,880,190,,,10S_2 9D_1 9H_2 AS_1 JD_2 JH_1 JS_1 JS_2 KD_2 KH_1 QH_1 QS_2,60,1,5,4,0,1,0,300,690,0,0,0.6667,34.6,-65.0,,,1,
bid,C,190,880,,,10C_2 10D_2 9C_2 AC_1 AC_2 AD_2 AH_2 JC_2 KC_2 QC_1 QD_1 QH_2,160,4,7,3,1,0,0,300,-690,0,0,1.0,421.3333,-54.2,,,1,
bid,S,880,190,,,10D_1 9H_1 9S_2 AS_2 JC_1 JH_2 KC_1 KH_2 KS_2 QC_2 QD_2 QS_1,70,1,4,3,0,0,0,310,690,0,1,0.3133,-260.4667,-50.4667,,,0,
bid,H,190,880,,,10C_1 10H_1 10H_2 10S_1 9C_1 9D_2 9S_1 AD_1 AH_1 JD_1 KD_1 KS_1,0,2,3,4,0,0,0,310,-690,1,0,0.22,-320.8667,-24.6667,,,0,
fold,C,190,880,170,120,10C_1 10C_2 10S_1 9C_2 AC_1 AC_2 JC_2 JD_1 KC_2 QC_1 QD_1 QH_2,160,2,8,2,1,0,0,300,-690,0,0,0.9733,,,170.8,-420.0,,0
bid,D,0,0,,,10H_2 10S_1 9C_1 9D_2 9H_2 9S_2 AC_1 AD_2 AH_1 AS_2 KH_1 KS_1,110,4,2,4,0,0,1,300,0,0,0,0.7133,-46.8667,34.0,,,0,
bid,H,0,0,,,10C_2 10D_1 9H_1 AD_1 AH_2 AS_1 JD_2 JH_2 JS_1 KC_1 QC_2 QS_2,70,3,3,3,0,1,0,300,0,0,0,0.5533,-84.6667,0.1333,,,0,
bid,D,0,0,,,10D_2 10S_2 9C_2 9S_1 JC_2 JD_1 KC_2 KD_2 QD_1 QH_1 QH_2 QS_1,80,0,4,3,0,1,0,300,0,0,1,0.6,-69.1333,7.6667,,,0,
fold,C,0,0,140,180,10C_1 10D_1 9D_1 AC_2 JC_1 JD_2 JH_1 JS_2 KD_1 QC_1 QD_2 QS_2,100,1,4,5,0,1,1,250,0,0,0,0.8067,,,-97.0667,-430.0,,0
bid,C,260,310,,,10D_2 10H_1 10H_2 9D_1 AC_1 AH_1 AS_2 KC_2 KD_2 KH_2 QS_1 QS_2,0,3,2,4,0,0,0,300,-50,0,0,0.4933,-89.3333,132.9333,,,0,
bid,S,310,260,,,10S_2 9C_1 9H_2 AD_1 AH_2 AS_1 JC_2 JH_2 JS_2 KS_2 QD_1 QD_2,0,3,4,3,0,0,0,300,50,0,0,0.6267,-3.6667,-82.6667,,,1,
bid,C,260,310,,,10C_1 10S_1 9H_1 9S_1 AC_2 AD_2 JC_1 JH_1 JS_1 KH_1 QC_2 QH_2,20,2,4,4,0,0,0,310,-50,0,1,0.6667,-7.7333,-162.9333,,,1,
bid,C,310,260,,,10C_2 10D_1 9C_2 9D_2 9S_2 JD_1 JD_2 KC_1 KD_1 KS_1 QC_1 QH_1,50,0,4,5,0,0,0,320,50,1,0,0.4667,-138.8,-88.6,,,0,
bid,S,310,260,,,10S_2 9C_1 9H_2 AD_1 AH_2 AS_1 JC_2 JH_2 JS_2 KS_2 QD_1 QD_2,0,3,4,3,0,0,0,320,50,0,1,0.6733,25.6,-63.2667,,,1,
bid,C,260,310,,,10C_1 10S_1 9H_1 9S_1 AC_2 AD_2 JC_1 JH_1 JS_1 KH_1 QC_2 QH_2,20,2,4,4,0,0,0,330,-50,0,1,0.58,-48.5333,-92.9333,,,1,
fold,S,310,260,90,30,10S_2 9C_1 9H_2 AS_1 JC_2 JD_1 JD_2 JH_2 JS_2 KS_1 KS_2 QD_2,40,1,5,3,0,0,1,320,50,0,0,0.12,,,-377.6,-350.0,,1
bid,C,-10,290,,,10C_2 10D_2 AC_1 AC_2 AH_1 AH_2 AS_1 AS_2 JC_1 JC_2 KH_1 KS_2,0,6,5,3,0,0,0,300,-300,0,0,0.88,274.1333,129.8667,,,1,
bid,D,290,-10,,,10D_1 10H_1 9C_1 9C_2 AD_2 JD_2 JS_2 KC_2 KD_1 KD_2 KS_1 QC_1,20,1,5,4,0,0,0,300,300,0,0,0.6067,1.3333,-6.8,,,1,
bid,S,-10,290,,,10H_2 10S_1 10S_2 9D_1 9H_1 9H_2 9S_2 JD_1 KH_2 QC_2 QD_1 QS_2,50,0,4,4,0,1,0,310,-300,0,1,0.32,-264.6667,-117.4667,,,0,
bid,D,290,-10,,,10C_1 9D_2 9S_1 AD_1 JH_1 JH_2 JS_1 KC_1 QD_2 QH_1 QH_2 QS_1,10,1,3,4,0,0,0,310,300,1,0,0.1733,-341.7333,18.4667,,,0,
fold,D,290,-10,220,50,10D_1 9C_1 AD_1 AD_2 JD_2 JS_2 KC_2 KD_1 KD_2 QC_1 QD_2 QS_1,210,2,7,3,1,1,0,300,300,0,0,1.0,,,297.7333,-350.0,,0
bid,H,690,110,,,10S_2 AH_1 AH_2 JC_1 JD_2 JH_1 KD_2 KH_1 KH_2 QC_1 QH_1 QH_2,80,2,7,2,0,0,0,300,580,0,0,0.9467,301.9333,5.4,,,1,
bid,C,110,690,,,10C_1 10H_1 9H_1 AC_2 JC_2 JD_1 JS_1 JS_2 KC_1 KS_2 QC_2 QD_2,150,1,5,3,1,0,0,310,-580,0,0,0.9467,219.8,-78.9333,,,1,
bid,D,690,110,,,10C_2 10D_1 10H_2 10S_1 9D_1 9D_2 9S_2 AC_1 AD_1 KC_2 QD_1 QS_2,20,2,5,3,0,0,0,320,580,1,0,0.4067,-146.6,-87.4,,,0,
bid,S,110,690,,,10D_2 9C_1 9C_2 9H_2 9S_1 AD_2 AS_1 AS_2 JH_2 KD_1 KS_1 QS_1,50,3,5,3,0,0,0,330,-580,1,0,0.48,-106.6,84.0,,,0,
bid,H,690,110,,,10S_2 AH_1 AH_2 JC_1 JD_2 JH_1 KD_2 KH_1 KH_2 QC_1 QH_1 QH_2,80,2,7,2,0,0,0,330,580,1,0,0.8267,209.2,18.0667,,,1,
bid,C,110,690,,,10C_1 10H_1 9H_1 AC_2 JC_2 JD_1 JS_1 JS_2 KC_1 KS_2 QC_2 QD_2,150,1,5,3,1,0,0,340,-580,0,1,0.84,141.6,78.6667,,,1,
bid,D,690,110,,,10C_2 10D_1 10H_2 10S_1 9D_1 9D_2 9S_2 AC_1 AD_1 KC_2 QD_1 QS_2,20,2,5,3,0,0,0,350,580,1,0,0.3867,-151.1333,17.2667,,,0,
bid,H,690,110,,,10S_2 AH_1 AH_2 JC_1 JD_2 JH_1 KD_2 KH_1 KH_2 QC_1 QH_1 QH_2,80,2,7,2,0,0,0,350,580,1,1,0.8533,232.8,33.4667,,,1,
bid,C,110,690,,,10C_1 10H_1 9H_1 AC_2 JC_2 JD_1 JS_1 JS_2 KC_1 KS_2 QC_2 QD_2,150,1,5,3,1,0,0,360,-580,0,1,0.7733,92.8667,123.9333,,,0,
bid,H,690,110,,,10S_2 AH_1 AH_2 JC_1 JD_2 JH_1 KD_2 KH_1 KH_2 QC_1 QH_1 QH_2,80,2,7,2,0,0,0,370,580,1,1,0.7533,156.6667,112.5333,,,1,
fold,C,110,690,210,40,10C_1 9H_1 AC_2 AD_2 AS_2 JC_2 JD_1 JS_1 KC_1 QC_2 QD_2 QS_1,190,3,5,3,1,1,0,360,-580,0,0,0.8133,,,145.2,-400.0,,0
bid,H,480,820,,,10C_1 10H_2 AH_2 JD_1 JH_2 JS_1 KC_1 KS_1 QD_1 QD_2 QH_2 QS_2,60,1,4,3,0,1,0,300,-340,0,0,0.5733,-52.7333,54.1333,,,0,
bid,S,820,480,,,10S_1 10S_2 9C_1 9H_2 9S_2 AD_2 JC_1 KC_2 KD_1 KD_2 KS_2 QS_1,50,1,5,3,0,0,0,300,340,0,0,0.4133,-164.2,-16.6,,,0,
bid,S,480,820,,,10D_1 10D_2 9D_2 AC_1 AC_2 AH_1 AS_1 AS_2 JH_1 JS_2 QC_1 QH_1,0,5,3,3,0,0,0,300,-340,0,1,0.36,-217.5333,178.2667,,,0,
fold,D,820,480,130,70,9C_2 9D_1 9H_1 9S_1 AD_1 AD_2 JC_2 JD_2 KD_1 KH_1 QC_2 QS_1,50,2,5,3,0,1,0,250,340,0,0,0.66,,,-56.7333,-320.0,,0
bid,S,570,710,,,10D_1 10S_1 10S_2 AD_2 JC_1 JC_2 JS_2 KC_1 KH_1 KH_2 KS_1 QS_2,40,1,5,3,0,0,0,300,-140,0,0,0.5333,-93.8667,43.2,,,0,
bid,D,710,570,,,10C_1 10D_2 10H_1 9D_2 9H_1 AC_2 AD_1 AS_1 JD_1 KC_2 KD_2 QH_2,10,3,5,3,0,0,0,300,140,0,0,0.7,70.4667,27.4667,,,1,
bid,S,570,710,,,10C_2 9S_1 9S_2 AC_1 AH_1 JD_2 JH_2 KD_1 KS_2 QC_1 QD_1 QS_1,120,2,4,3,0,1,0,310,-140,0,1,0.5867,-37.2667,34.2667,,,0,
bid,H,710,570,,,10H_2 9C_1 9C_2 9D_1 9H_2 AH_2 AS_2 JH_1 JS_1 QC_2 QD_2 QH_1,10,2,5,3,0,0,0,310,140,1,0,0.6267,-15.5333,-164.2,,,1,
fold,D,710,570,270,120,10D_2 9D_2 9H_1 AC_2 AD_1 AH_2 AS_2 JD_1 KC_2 KD_2 QD_2 QH_2,260,4,6,3,1,0,1,300,140,0,0,1.0,,,276.6667,-420.0,,0
bid,D,0,0,,,10D_1 10D_2 AC_2 AS_1 JD_1 JD_2 JH_2 KD_1 KS_1 KS_2 QD_1 QS_2,100,2,6,4,0,1,0,300,0,0,0,0.7733,233.7333,81.0667,,,1,
bid,S,0,0,,,10C_2 10S_2 9C_1 9D_2 9H_1 9S_1 9S_2 AD_2 AH_2 AS_2 JS_2 QC_2,20,3,5,3,0,0,0,310,0,0,0,0.32,-237.0,-105.5333,,,0,
bid,C,0,0,,,10C_1 10H_2 AC_1 JC_1 JS_1 KC_1 KD_2 KH_1 KH_2 QD_2 QH_1 QS_1,40,1,4,4,0,0,0,310,0,1,0,0.6533,21.0667,20.1333,,,1,
